# generated_by: experiments/mc_sweep_oecs.py
# git_commit: 17a2c72
# date: 2026-07-09 23:00 UTC
# trials_per_cell: 1000  steps: 500  controller: oecs_trap_step (core-seek)
# g_perp: 1.0  s_trim: 0.05  s_capture: -0.9  target: (0.0, 0.5)
# start: (0.0, 0.35)  band_x: 0.05  collapse_rms: 0.3
sigma_uv,sigma_p,seed,start_x,start_y,heading,t_band,steps,success_traverse,success_band,success_straddle,first_straddle,collapsed,track_mean,track_p95,shape_rms_max,effort,final_x,final_y
0,0,783981,0,0.35,3.96287,0,10,1,1,1,0,0,0.0102727,0.0146212,8.08775e-13,0.139157,0.0116577,0.44279
0,0,791900,0,0.35,4.01023,0,10,1,1,1,0,0,0.0114586,0.016139,8.08821e-13,0.141667,0.0129533,0.44279
0,0,799819,0,0.35,1.46916,0,10,1,1,1,0,0,0.0108351,0.0153614,8.088e-13,0.140352,0.0122774,0.44279
0,0,807738,0,0.35,1.96782,0,10,1,1,1,0,0,0.00521328,0.00726921,8.08805e-13,0.128878,-0.00566264,0.442791
0,0,815657,0,0.35,2.53988,0,10,1,1,1,0,0,0.00179964,0.00258866,8.08792e-13,0.121443,0.00185303,0.442791
0,0,823576,0,0.35,2.07658,0,10,1,1,1,0,0,0.0100928,0.0143194,8.0879e-13,0.1389,-0.0115546,0.44279
0,0,831495,0,0.35,0.684616,0,10,1,1,1,0,0,0.0036379,0.00512481,8.08794e-13,0.125178,-0.00382692,0.442791
0,0,839414,0,0.35,1.9258,0,10,1,1,1,0,0,0.00266928,0.00380386,8.08807e-13,0.123085,-0.00275504,0.442791
0,0,847333,0,0.35,0.159123,0,10,1,1,1,0,0,0.00906728,0.0129479,8.08818e-13,0.136672,0.0102813,0.442791
0,0,855252,0,0.35,2.71839,0,10,1,1,1,0,0,0.0106338,0.0151002,8.0879e-13,0.139923,0.012057,0.44279
0,0,863171,0,0.35,6.16661,0,10,1,1,1,0,0,0.00715534,0.0102175,8.0878e-13,0.132878,-0.00799686,0.442791
0,0,871090,0,0.35,3.69688,0,10,1,1,1,0,0,0.0047586,0.00669077,8.08811e-13,0.127555,-0.0051376,0.442791
0,0,879009,0,0.35,2.32947,0,10,1,1,1,0,0,0.00997523,0.0142175,8.08797e-13,0.138531,-0.0113243,0.44279
0,0,1267040,0,0.35,3.11977,0,10,1,1,1,0,0,0.00143974,0.00207093,8.08788e-13,0.120995,0.0014581,0.442791
0,0,1274959,0,0.35,1.53416,0,10,1,1,1,0,0,0.0119722,0.0169474,8.08796e-13,0.142707,0.0135107,0.44279
0,0,1282878,0,0.35,5.40013,0,10,1,1,1,0,0,0.011624,0.0163339,8.08768e-13,0.142071,0.0132038,0.44279
0,0,1290797,0,0.35,0.428124,0,10,1,1,1,0,0,0.0103606,0.0146864,8.08791e-13,0.139458,0.0118543,0.44279
0,0,1298716,0,0.35,0.706062,0,10,1,1,1,0,0,0.00491975,0.00683455,8.088e-13,0.128186,-0.00531308,0.442791
0,0,1306635,0,0.35,0.340499,0,10,1,1,1,0,0,0.0120142,0.0169877,8.08776e-13,0.14282,0.0135939,0.44279
0,0,1314554,0,0.35,6.18874,0,10,1,1,1,0,0,0.00599079,0.00851481,8.08778e-13,0.130386,-0.0065953,0.442791
0,0,1322473,0,0.35,4.48387,0,10,1,1,1,0,0,0.00537058,0.00750231,8.08789e-13,0.129246,-0.00585112,0.442791
0,0,1330392,0,0.35,3.01667,0,10,1,1,1,0,0,0.00741542,0.0105044,8.088e-13,0.133645,0.00835058,0.442791
0,0,1338311,0,0.35,4.39695,0,10,1,1,1,0,0,8.46136e-05,0.000122168,8.08805e-13,0.120004,8.49454e-05,0.442791
0,0,1346230,0,0.35,6.11917,0,10,1,1,1,0,0,0.00925915,0.0132201,8.08789e-13,0.137058,-0.0105048,0.442791
0,0,1354149,0,0.35,2.12389,0,10,1,1,1,0,0,0.0113371,0.0159617,8.08798e-13,0.141494,-0.0129068,0.442791
0,0,1362068,0,0.35,0.0131437,0,10,1,1,1,0,0,0.000893511,0.00129143,8.08792e-13,0.120374,0.000912308,0.442791
0,0,1369987,0,0.35,5.45392,0,10,1,1,1,0,0,0.0103834,0.0147173,8.08779e-13,0.139505,0.0118796,0.44279
0,0,1377906,0,0.35,0.83356,0,10,1,1,1,0,0,0.0105098,0.014888,8.08779e-13,0.13977,-0.0120191,0.44279
0,0,1385825,0,0.35,5.95062,0,10,1,1,1,0,0,0.0120655,0.0170741,8.08786e-13,0.142913,-0.0136423,0.44279
0,0,1393744,0,0.35,5.42694,0,10,1,1,1,0,0,0.0110993,0.0156614,8.08802e-13,0.141002,0.012656,0.44279
0,0,1401663,0,0.35,1.7613,0,10,1,1,1,0,0,0.00735498,0.010417,8.0881e-13,0.133526,0.00827606,0.442791
0,0,1409582,0,0.35,3.7649,0,10,1,1,1,0,0,0.000340758,0.000493172,8.0881e-13,0.120055,-0.00034706,0.442791
0,0,1417501,0,0.35,5.131,0,10,1,1,1,0,0,0.00653152,0.00930965,8.08808e-13,0.13157,0.00724451,0.442791
0,0,1425420,0,0.35,1.88801,0,10,1,1,1,0,0,0.000202207,0.000291935,8.08807e-13,0.120021,-0.000203029,0.442791
0,0,1433339,0,0.35,2.50209,0,10,1,1,1,0,0,0.000760616,0.00109982,8.08815e-13,0.120273,-0.000776001,0.442791
0,0,1441258,0,0.35,6.21665,0,10,1,1,1,0,0,0.00436641,0.00611152,8.08821e-13,0.126644,-0.00468265,0.442791
0,0,1449177,0,0.35,5.11903,0,10,1,1,1,0,0,0.0058817,0.00835378,8.088e-13,0.130142,0.00646488,0.442791
0,0,1457096,0,0.35,4.53535,0,10,1,1,1,0,0,0.00798103,0.0113167,8.08814e-13,0.134738,-0.00904693,0.442791
0,0,1465015,0,0.35,4.42474,0,10,1,1,1,0,0,0.00174604,0.00250702,8.08826e-13,0.121432,-0.00177526,0.442791
0,0,1472934,0,0.35,0.252771,0,10,1,1,1,0,0,0.0116711,0.0164657,8.08824e-13,0.142104,0.0131828,0.44279
0,0,1480853,0,0.35,1.13201,0,10,1,1,1,0,0,0.00754982,0.0107854,8.08806e-13,0.133675,-0.00847289,0.442791
0,0,1488772,0,0.35,0.14366,0,10,1,1,1,0,0,0.00842233,0.0120223,8.08804e-13,0.135396,0.00951974,0.442791
0,0,1496691,0,0.35,0.371899,0,10,1,1,1,0,0,0.0116506,0.0163787,8.08812e-13,0.142124,0.013231,0.44279
0,0,1504610,0,0.35,2.64129,0,10,1,1,1,0,0,0.00771131,0.0110164,8.08811e-13,0.133997,0.0086675,0.442791
0,0,1512529,0,0.35,4.53136,0,10,1,1,1,0,0,0.00779974,0.0110573,8.08805e-13,0.13439,-0.00882408,0.442791
0,0,1140336,0,0.35,3.54947,0,10,1,1,1,0,0,0.0110337,0.0156145,8.08813e-13,0.140774,-0.0124936,0.44279
0,0,1148255,0,0.35,1.83386,0,10,1,1,1,0,0,0.00331617,0.00469151,8.08799e-13,0.124455,0.00346574,0.442791
0,0,1156174,0,0.35,0.809607,0,10,1,1,1,0,0,0.00974594,0.0138359,8.08796e-13,0.138186,-0.0111593,0.44279
0,0,1164093,0,0.35,1.15278,0,10,1,1,1,0,0,0.00650002,0.00926352,8.08785e-13,0.131503,-0.00720658,0.442791
0,0,1172012,0,0.35,3.80208,0,10,1,1,1,0,0,0.00217049,0.00311309,8.08782e-13,0.12204,0.00224551,0.442791
0,0,1179931,0,0.35,5.0428,0,10,1,1,1,0,0,0.0011032,0.00159319,8.08805e-13,0.120566,0.00112809,0.442791
0,0,1187850,0,0.35,5.2159,0,10,1,1,1,0,0,0.0101579,0.0144662,8.08809e-13,0.138914,0.0115295,0.44279
0,0,1195769,0,0.35,3.8734,0,10,1,1,1,0,0,0.00648045,0.00923486,8.08822e-13,0.131461,0.00718304,0.442791
0,0,1203688,0,0.35,0.514828,0,10,1,1,1,0,0,0.0068554,0.00969106,8.08792e-13,0.13252,0.00766034,0.442791
0,0,1211607,0,0.35,2.29069,0,10,1,1,1,0,0,0.0110845,0.0156784,8.08802e-13,0.140882,-0.0125487,0.44279
0,0,1219526,0,0.35,5.57845,0,10,1,1,1,0,0,0.00484293,0.00672094,8.08787e-13,0.128004,0.00522211,0.442791
0,0,1227445,0,0.35,4.20349,0,10,1,1,1,0,0,0.0101925,0.0144567,8.08815e-13,0.139107,0.0116667,0.44279
0,0,1235364,0,0.35,1.96176,0,10,1,1,1,0,0,0.00486494,0.00675347,8.08802e-13,0.128056,-0.00524815,0.442791
0,0,1243283,0,0.35,0.406918,0,10,1,1,1,0,0,0.0109432,0.0154606,8.08812e-13,0.140678,0.0124896,0.44279
0,0,1251202,0,0.35,0.113832,0,10,1,1,1,0,0,0.00701706,0.0100172,8.08794e-13,0.132593,0.00782994,0.442791
0,0,1259121,0,0.35,1.84626,0,10,1,1,1,0,0,0.00253304,0.00361448,8.08809e-13,0.122815,0.00260799,0.442791
0,0,1013632,0,0.35,0.460617,0,10,1,1,1,0,0,0.00925061,0.0131324,8.08786e-13,0.137189,0.0105814,0.442791
0,0,1021551,0,0.35,2.7146,0,10,1,1,1,0,0,0.0105255,0.0149579,8.08786e-13,0.139693,0.0119378,0.44279
0,0,1029470,0,0.35,5.49368,0,10,1,1,1,0,0,0.00899807,0.0127692,8.08767e-13,0.136691,0.0102814,0.442791
0,0,1037389,0,0.35,0.313131,0,10,1,1,1,0,0,0.0121226,0.0171745,8.08777e-13,0.14301,0.0136891,0.44279
0,0,1045308,0,0.35,2.34339,0,10,1,1,1,0,0,0.00948202,0.0135339,8.08789e-13,0.137511,-0.0107624,0.442791
0,0,1053227,0,0.35,0.113706,0,10,1,1,1,0,0,0.00701069,0.010008,8.08783e-13,0.13258,0.00782226,0.442791
0,0,1061146,0,0.35,0.878443,0,10,1,1,1,0,0,0.0115471,0.0162205,8.08786e-13,0.141918,-0.0131248,0.44279
0,0,1069065,0,0.35,1.07116,0,10,1,1,1,0,0,0.0100311,0.0142939,8.0879e-13,0.138648,-0.0113873,0.44279
