time_s,x_m,y_m
56.800000,0.545539,0.184358
56.900000,0.550523,0.170741
57.000000,0.555684,0.158021
57.100000,0.559838,0.144945
57.200000,0.564117,0.131470
57.300000,0.566756,0.117075
57.400000,0.565956,0.102441
57.500000,0.566101,0.088114
57.600000,0.566564,0.073941
57.700000,0.558178,0.060004
57.800000,0.554144,0.046288
57.900000,0.546842,0.034267
58.000000,0.539088,0.021564
58.100000,0.533171,0.007906
58.200000,0.528409,-0.006711
58.300000,0.517942,-0.022069
58.400000,0.485792,-0.031711
58.500000,0.457320,-0.044801
58.600000,0.457753,-0.058429
58.700000,0.454956,-0.072910
58.800000,0.446656,-0.087335
58.900000,0.445956,-0.101066
59.000000,0.444630,-0.115443
59.100000,0.442940,-0.129314
59.200000,0.442500,-0.143463
59.300000,0.441931,-0.158003
59.400000,0.440016,-0.171752
59.500000,0.438769,-0.185727
59.600000,0.437230,-0.199981
59.700000,0.434697,-0.213728
59.800000,0.430622,-0.228183
59.900000,0.424603,-0.241355
60.000000,0.421259,-0.254934
