# generated_by: experiments/basin_map.py
# git_commit: 148df0a
# date: 2026-07-17T07:58:19.125757+00:00
# mode: subsample_random_heading_relaxed  max_steps: 800  x_exit: 1.1  y_exit: 0.6
# grid: 200x100 over [-1.0,1.0]x[-0.5,0.5]  subsample: 20x10x10
# controller: separatrix_logic_c_step (Logic C), zero noise
# collapse_rms: 0.3  saddle_contact_d: 0.06
# core_park: final_D > 0.0 and final_gradD < 0.5
sigma_uv,sigma_p,seed,start_x,start_y,heading,steps,success_traverse,collapsed,final_x,final_y,final_D,final_gradD,dist_core,min_d_top,min_d_bot,outcome
0.0,0.0,2000093,-0.95,0.44999999999999996,1.8371468050062942,14,0,0,-1.1002390446240826,0.50846391004248,-0.8799545268596203,1.8097801549698265,0.7866526924297143,0.9513148795220223,1.34350288425444,EXIT
0.0,0.0,2000094,-0.95,0.44999999999999996,0.3135950315530223,199,1,0,0.006343787852988778,-0.4474205183105429,-0.9473663387978106,1.0001587087601664,0.6662443815872745,0.0031844029444615305,0.06490480875338174,TRAVERSE
0.0,0.0,2000095,-0.95,0.44999999999999996,0.39023591853534734,98,0,0,0.004050672361625381,0.6032945043950959,-0.8749058253967221,1.8512363406494532,0.7809801499515082,0.008282395892197493,1.0032843451779871,EXIT
0.0,0.0,2000096,-0.95,0.44999999999999996,2.658712811552231,97,0,0,-0.08363395048003806,0.6136993372643111,-0.7892911783134555,2.525120104454946,0.7416114641451507,0.0068044363990130115,0.9908643569949033,EXIT
0.0,0.0,2000097,-0.95,0.44999999999999996,1.2568615305142015,166,1,0,7.62669099022469e-06,-0.44382938974957203,-0.9440713125369372,1.0577540668029781,0.6685633108185445,0.010370461872133946,0.06817061049435108,TRAVERSE
0.0,0.0,2000098,-0.95,0.44999999999999996,0.2044382205739789,164,1,0,0.005629159010674764,-0.4443215632915056,-0.9442851177665498,1.0544364180832821,0.6646985632798526,0.009872954935634,0.06791108753821613,TRAVERSE
0.0,0.0,2000099,-0.95,0.44999999999999996,0.5593992841140604,15,0,0,-1.1112015487664,0.5042635382974532,-0.8597912148771603,1.9700943347523387,0.7923692632041661,0.9513148795220223,1.34350288425444,EXIT
0.0,0.0,2000100,-0.85,-0.45,3.716694155223406,24,0,0,-1.004110992817541,-0.6106551090431017,-0.8608769006562617,1.9619245904503524,0.7918507152739898,1.2747548783981961,0.85146931829632,EXIT
0.0,0.0,2000101,-0.85,-0.45,5.268340915705247,220,0,0,-0.07912111590629162,0.6072708214272223,-0.8086335674652583,2.4036946039328453,0.7388618853567008,0.006921904929509427,0.85146931829632,EXIT
0.0,0.0,2000102,-0.85,-0.45,5.932553151242807,25,0,0,-0.9639335027068171,-0.607019536623855,-0.8556158566193249,2.0263596954990337,0.7640072072807009,1.2747548783981961,0.85146931829632,EXIT
0.0,0.0,2000103,-0.85,-0.45,5.622003000712389,221,0,0,0.001416928111775885,0.6080951091844919,-0.8659899205946713,1.9224754381310427,0.7863617115472988,0.011054673956670735,0.85146931829632,EXIT
0.0,0.0,2000104,-0.85,-0.45,6.175501485247764,26,0,0,-1.0033918314375974,-0.6091675975724254,-0.8638284089610409,1.9393807089591795,0.7902458464871921,1.2747548783981961,0.85146931829632,EXIT
0.0,0.0,2000105,-0.85,-0.45,4.700149136534119,71,0,0,-1.0030775074671554,-0.600653346273178,-0.8798039387172933,1.8098540745280893,0.7834994709050748,1.2747548783981961,0.85146931829632,EXIT
0.0,0.0,2000106,-0.85,-0.45,6.047351955036668,132,0,0,-1.1031336715657611,0.49920247436532067,-0.8753547240692572,1.8471965810600441,0.7829261371220494,1.00634976588298,0.85146931829632,EXIT
0.0,0.0,2000107,-0.85,-0.45,2.960155565813812,30,0,0,-0.9906918325225279,-0.6046165881262903,-0.8717721497033754,1.8783221411273299,0.778678170454131,1.2747548783981961,0.85146931829632,EXIT
0.0,0.0,2000108,-0.85,-0.45,4.309926965077015,203,0,0,0.0017371902880832096,0.6009878304801691,-0.8792600656228637,1.8143776094222166,0.7806741957611217,0.01305947200328467,0.85146931829632,EXIT
0.0,0.0,2000109,-0.85,-0.45,4.026082313797338,272,1,0,0.0062851766223309775,-0.4512355041075155,-0.9510278657763734,0.9309048529458052,0.6688555950203351,0.007468007286596203,0.06109323190271892,TRAVERSE
0.0,0.0,2000110,-0.85,-0.35,5.894408859324602,25,0,0,-1.0011854697705087,-0.611700473692755,-0.8589685439203166,1.9758555106589504,0.7907998132429133,1.2020815280171306,0.8631338250816034,EXIT
0.0,0.0,2000111,-0.85,-0.35,2.0958349818875313,25,0,0,-1.0028174677599055,-0.6084815002739213,-0.8651890389862719,1.928818313799874,0.7893510892246147,1.2020815280171306,0.8631338250816034,EXIT
0.0,0.0,2000112,-0.85,-0.35,5.4899118212928855,87,0,0,-1.1071241283728193,0.49446443522190336,-0.8675740935303129,1.9106856514875774,0.7830036940856482,0.9914007763769078,0.8631338250816034,EXIT
0.0,0.0,2000113,-0.85,-0.35,1.0908457190847864,80,0,0,-1.1084294618930473,0.498685730304614,-0.865349060007466,1.9274460173613888,0.7866853676717962,1.0048551835765982,0.8631338250816034,EXIT
0.0,0.0,2000114,-0.85,-0.35,3.04727860219177,170,0,0,0.001408283489682247,0.601235086904108,-0.8788209980203477,1.8180983973174516,0.7810744711596298,0.013250725019265783,0.8631338250816034,EXIT
0.0,0.0,2000115,-0.85,-0.35,2.32058619427579,80,0,0,-1.1081968227849872,0.4989609837784558,-0.8658032438115076,1.9239074473775617,0.786680010283036,1.005453864003586,0.8631338250816034,EXIT
0.0,0.0,2000116,-0.85,-0.35,1.180748369658441,81,0,0,-1.1114712158830056,0.49685483979982564,-0.8593395209247164,1.9732824482294915,0.7878843694895538,1.0019756108783169,0.8631338250816034,EXIT
0.0,0.0,2000117,-0.85,-0.35,5.622441210383033,88,0,0,-1.103457392192032,0.44644350643846337,-0.8474458052114222,2.1097982955957693,0.750648139032049,0.9981278674615267,0.8631338250816034,EXIT
0.0,0.0,2000118,-0.85,-0.35,3.6520407058021718,112,0,0,-1.1043227860163214,0.4981121512737656,-0.8731193054119406,1.865663563366626,0.7831486097447324,1.0034613571735704,0.8536812531781843,EXIT
