timestep,x_c,y_c,radius,p_current,q_current,beta_current,p_error,q_error,beta_error,vp,vq,vbeta,vx_c,vy_c,jacobian_cond
143,0.43104965079130736,0.2267560594366501,0.48705452665851034,0.33000000000013363,0.3299999999035696,60.000000017495466,-1.336153410136376e-13,9.64304192052623e-11,-1.7495467969607256e-08,-6.68076705068188e-14,4.821520960263115e-11,-3.053535202468538e-12,-0.12184821229052327,0.16338322327236127,10.674428169973396
144,0.4197463345490577,0.24359254846009606,0.4853084740993647,0.3300000000001396,0.3299999998991867,60.00000001751452,-1.3961054534661343e-13,1.0081330215072626e-10,-1.7514525853258582e-08,-6.980527267330672e-14,5.040665107536313e-11,-3.0568614306503152e-12,-0.12884434550255994,0.1577187778320683,10.674428170025514
145,0.40775767088436776,0.25991945680002176,0.48355397029521197,0.33000000000014595,0.3299999998946046,60.000000017533694,-1.4593881658697683e-13,1.053954146179592e-10,-1.7533698236878445e-08,-7.296940829348841e-14,5.26977073089796e-11,-3.0602076428465354e-12,-0.13587807650374736,0.15137886745029813,10.674428170422463
146,0.39511852941799747,0.27571395007134486,0.48180580585271593,0.33000000000015256,0.32999999988981416,60.00000001755299,-1.525446435834965e-13,1.1018586043576306e-10,-1.7552997842685568e-08,-7.627232179174825e-14,5.509293021788153e-11,-3.063576059503248e-12,-0.14156923003615135,0.14552191444569054,10.674428170545058
147,0.38190543346516503,0.2909958568781054,0.48013576083274445,0.3300000000001595,0.32999999988480594,60.000000017572404,-1.5948353748740374e-13,1.1519407649984714e-10,-1.757241194846122e-08,-7.974176874370187e-14,5.759703824992357e-11,-3.066964460174404e-12,-0.1455232308790107,0.14085871722767493,10.674428170347616
148,0.36819761650449695,0.3057996830065532,0.47862608675927915,0.3300000000001667,0.32999999987957007,60.00000001759192,-1.6669998714746725e-13,1.204299437951306e-10,-1.759192783198668e-08,-8.334999357373363e-14,6.02149718975653e-11,-3.070370624413954e-12,-0.14862165978941072,0.1368830454570393,10.674428170112959
149,0.35403820170058387,0.32013464971896727,0.47731461554625493,0.3300000000001743,0.3299999998740963,60.00000001761153,-1.7430501486614958e-13,1.2590373188459125e-10,-1.761153277104322e-08,-8.715250743307479e-14,6.295186594229563e-11,-3.073792331775849e-12,-0.15213143104808152,0.13240961408322283,10.674428170071097
150,0.33942434314618714,0.33396537154860834,0.4761740796324603,0.33000000000018226,0.32999999986837386,60.000000017631194,-1.8224310949221945e-13,1.316261544204167e-10,-1.763120132119339e-08,-9.112155474610972e-14,6.581307721020835e-11,-3.0772251413679897e-12,-0.15674227305514843,0.12654150436491318,10.674428170112845
151,0.3243316623221557,0.34722803993821366,0.4751403360103061,0.3300000000001906,0.3299999998623914,60.00000001765099,-1.9056978217690812e-13,1.3760859118860935e-10,-1.765099709353082e-08,-9.528489108845406e-14,6.880429559430468e-11,-3.080680155420623e-12,-0.16209932786501502,0.11937210362843588,10.674428171373565
152,0.3087521516727568,0.35987206319891835,0.474168528092706,0.33000000000019925,0.32999999985613715,60.00000001767085,-1.9922952176898434e-13,1.4386286606438148e-10,-1.7670856476961877e-08,-9.961476088449217e-14,7.193143303219074e-11,-3.084146271703503e-12,-0.16715446908578516,0.11200517959925377,10.674428170282486
153,0.2927066523482624,0.37188249330064777,0.4732586746721425,0.33000000000020824,0.32999999984959866,60.000000017690816,-2.082223282684481e-13,1.5040135803445764e-10,-1.7690817638142745e-08,-1.0411116413422405e-13,7.520067901722882e-11,-3.0876301515547768e-12,-0.17132806233039294,0.10532046064109765,10.674428170232385
154,0.2762226843737457,0.38325423737294245,0.47242224950456524,0.3300000000002177,0.3299999998427632,60.00000001771089,-2.1765922397776194e-13,1.5723683466362104e-10,-1.771089329929214e-08,-1.0882961198888097e-13,7.861841733181052e-11,-3.0911340154204935e-12,-0.17507061491223508,0.09881476670270344,10.67442817096254
155,0.2593148109582307,0.3939593949573459,0.4716441201345152,0.33000000000022756,0.3299999998356171,60.00000001773104,-2.2754020889692583e-13,1.6438289618392332e-10,-1.7731045293753894e-08,-1.1377010444846292e-13,8.219144809196166e-11,-3.094651201962506e-12,-0.17896986111165863,0.09149789112648037,10.67442817021923
156,0.24199126185873976,0.4039522335727746,0.4708897724780382,0.33000000000023794,0.3299999998281465,60.000000017751255,-2.3792079417717105e-13,1.7185353140547477e-10,-1.7751260899309278e-08,-1.1896039708858552e-13,8.592676570273738e-11,-3.098179490734765e-12,-0.1829345902875597,0.08330761021146287,10.674428170773146
157,0.22426957602206868,0.41319718807966455,0.4701369576687841,0.3300000000002487,0.32999999982033645,60.00000001777155,-2.4868995751603507e-13,1.7966356180565413e-10,-1.7771552838177014e-08,-1.2434497875801753e-13,8.983178090282706e-11,-3.101721102183319e-12,-0.18650671556745488,0.07499891586958538,10.6744281705808
158,0.20618123795979107,0.42168521677992143,0.4693922932232285,0.33000000000026,0.3299999998121717,60.000000017791955,-2.599587212159804e-13,1.8782830846220122e-10,-1.7791959277013283e-08,-1.299793606079902e-13,9.391415423110061e-11,-3.1052826976463168e-12,-0.18943859922013687,0.06721868484772958,10.674428170872785
159,0.1877662115629458,0.4294303343434777,0.46868599537329036,0.33000000000027174,0.3299999998036361,60.00000001781241,-2.7172708527700706e-13,1.9636392512012435e-10,-1.7812416604724457e-08,-1.3586354263850353e-13,9.818196256006217e-11,-3.1088531748935112e-12,-0.1917729917749046,0.060116582445822075,10.674428170773018
160,0.1690662124243837,0.43645877084819623,0.4680594436968932,0.33000000000028407,0.3299999997947128,60.000000017832946,-2.840505608503463e-13,2.0528723165824658e-10,-1.7832950265747987e-08,-1.4202528042517315e-13,1.0264361582912329e-10,-3.112436974817001e-12,-0.19364935535888173,0.05356180700758428,10.67442817054405
161,0.1501209317948831,0.4428013486748705,0.46755676505772875,0.330000000000297,0.3299999997853843,60.00000001785356,-2.9698465908722937e-13,2.1461571408920577e-10,-1.785356026008387e-08,-1.4849232954361469e-13,1.0730785704460288e-10,-3.1160340974167868e-12,-0.19517604108344264,0.04742240911232679,10.674428171226307
162,0.13096679100343878,0.448491011068266,0.4672220963896869,0.3300000000003105,0.3299999997756322,60.00000001787421,-3.1047386883642503e-13,2.2436780211521068e-10,-1.787420842107593e-08,-1.5523693441821251e-13,1.1218390105760534e-10,-3.11963788135472e-12,-0.19641481169299868,0.041661930490744264,10.674428171229586
163,0.11163653799491206,0.45356228455001685,0.46709898584959475,0.3300000000003246,0.32999999976543737,60.00000001789491,-3.245737012491645e-13,2.345626470834361e-10,-1.7894920193161622e-08,-1.6228685062458226e-13,1.1728132354171805e-10,-3.1232527675228996e-12,-0.19741181515039155,0.03628366021242745,10.674428171853801
164,0.09215870306811486,0.4580489731616412,0.4672280903002632,0.3300000000003393,0.32999999975477956,60.00000001791568,-3.3928415632544784e-13,2.452204550529302e-10,-1.7915682854122214e-08,-1.6964207816272392e-13,1.226102275264651e-10,-3.126876535475276e-12,-0.19822192736081792,0.031226572479932463,10.67442817106923
165,0.07255685512604977,0.46197781576351876,0.46764088730928377,0.3300000000003547,0.32999999974363775,60.00000001793648,-3.5466074521650626e-13,2.5636226475000967e-10,-1.7936483681738985e-08,-1.7733037260825313e-13,1.2818113237500484e-10,-3.1305069647658004e-12,-0.19891211644343526,0.02627201912465163,10.674428170953329
166,0.052849223937551516,0.46535803324751795,0.4683493776859317,0.3300000000003708,0.3299999997319901,60.00000001795732,-3.7075897907357103e-13,2.6800989205710835e-10,-1.7957322676011936e-08,-1.8537948953678551e-13,1.3400494602855417e-10,-3.1341440553944722e-12,-0.19954458763495728,0.021000922089480786,10.674428170863713
167,0.03304969112665189,0.46816965248627507,0.4693347479067437,0.33000000000038765,0.3299999997198136,60.00000001797817,-3.876343690478734e-13,2.8018642961313844e-10,-1.797817439250361e-08,-1.938171845239367e-13,1.4009321480656922e-10,-3.1377833664691934e-12,-0.20013969929822775,0.014848899998571679,10.674428170501715
168,0.013171215194595812,0.47035656476405396,0.47054094287994114,0.33000000000040525,0.3299999997070842,60.0000000179991,-4.0523140398818214e-13,2.9291580272428064e-10,-1.799910244230764e-08,-2.0261570199409107e-13,1.4645790136214032e-10,-3.1414360002202103e-12,-0.20062676548074404,0.007292627021623917,10.674428171597869
169,-0.006768390917925992,0.47183113919893094,0.47187968279358966,0.3300000000004236,0.3299999996937769,60.000000018020025,-4.236055950457285e-13,3.0622310243089146e-10,-1.8020030492111668e-08,-2.1180279752286424e-13,1.5311155121544573e-10,-3.1450886339712272e-12,-0.20082243200261798,-0.0018754719856061523,10.674428170564608
170,-0.02674113280581943,0.47249385993512444,0.47324997185433776,0.3300000000004429,0.3299999996798654,60.00000001804099,-4.4286796452297494e-13,3.201346410186545e-10,-1.8040996708571877e-08,-2.2143398226148747e-13,1.6006732050932726e-10,-3.1487479290603916e-12,-0.20050058697080556,-0.012316045607334573,10.674428171651595
171,-0.046708661249914324,0.4722619996560718,0.4745662180928082,0.33000000000046303,0.3299999996653224,60.00000001806198,-4.630185124199215e-13,3.3467761895167314e-10,-1.8061988369469537e-08,-2.3150925620996077e-13,1.6733880947583657e-10,-3.1524116650416546e-12,-0.19955363741884963,-0.02319215981291102,10.674428172057056
172,-0.06662799207555224,0.471088804607161,0.4757772074765917,0.330000000000484,0.32999999965011906,60.000000018083014,-4.84001727585337e-13,3.498809575397388e-10,-1.8083018197023374e-08,-2.420008637926685e-13,1.749404787698694e-10,-3.156082062361065e-12,-0.19806869715891712,-0.03369642845243479,10.674428171207113
173,-0.08645672187386781,0.468958752722149,0.47686169537077416,0.330000000000506,0.32999999963422566,60.000000018104046,-5.059841434729151e-13,3.6577435524876023e-10,-1.810404802457721e-08,-2.5299207173645755e-13,1.8288717762438012e-10,-3.159752459680476e-12,-0.19617327401217155,-0.043627178359103416,10.674428170889986
174,-0.106153004474678,0.46586863301684006,0.4778096311168081,0.330000000000529,0.32999999961761056,60.00000001812507,-5.289657600826558e-13,3.8238945343493924e-10,-1.8125077852131047e-08,-2.644828800413279e-13,1.9119472671746962e-10,-3.163422856999887e-12,-0.19387239139951243,-0.05330277952662828,10.674428171279404
175,-0.1256723235773883,0.46181251177316046,0.4786066536766651,0.330000000000553,0.32999999960024134,60.0000000181461,-5.530020885657905e-13,3.997586706105949e-10,-1.8146107679684883e-08,-2.7650104428289524e-13,1.9987933530529745e-10,-3.1670932543192975e-12,-0.19106404273797953,-0.06310124833205147,10.674428172452016
176,-0.14496403615284362,0.45677602883259993,0.47922741187645257,0.3300000000005781,0.3299999995820837,60.000000018167135,-5.78093128922319e-13,4.179163126671881e-10,-1.816713750723872e-08,-2.890465644611595e-13,2.0895815633359405e-10,-3.1707636516387084e-12,-0.18760630678514456,-0.07323993566608565,10.674428172140972
177,-0.16396906283971277,0.4507377975755633,0.47963571148508444,0.3300000000006043,0.3299999995631017,60.00000001818815,-6.042943923034727e-13,4.368982953195655e-10,-1.818815461257383e-08,-3.0214719615173635e-13,2.1844914765978274e-10,-3.17443182851207e-12,-0.18336092946822422,-0.0837564399547254,10.674428172473396
178,-0.18261966528513995,0.4436751710319034,0.4797891198631387,0.33000000000063173,0.3299999995432581,60.00000001820916,-6.317169010117141e-13,4.5674192206135444e-10,-1.8209158995690216e-08,-3.1585845050585704e-13,2.2837096103067722e-10,-3.1780977849393823e-12,-0.17823612548717507,-0.09452882212437805,10.674428171236073
179,-0.20084239892097142,0.435572285519656,0.4796466252535791,0.33000000000066043,0.3299999995225138,60.00000001823012,-6.604161661982744e-13,4.774862172318706e-10,-1.8230125212150425e-08,-3.302080830991372e-13,2.387431086159353e-10,-3.1817570800285468e-12,-0.17224373080096583,-0.10530156438941532,10.674428172374357
180,-0.21856551005970656,0.4264290215593876,0.4791790819889328,0.3300000000006904,0.32999999950082787,60.00000001825105,-6.903921878631536e-13,4.991721480607225e-10,-1.8251053261954454e-08,-3.451960939315768e-13,2.4958607403036126e-10,-3.1854097137795633e-12,-0.1655732531216603,-0.11570813672305365,10.674428173315619
181,-0.23573122782880498,0.41626953210166384,0.4783822061174664,0.3300000000007217,0.3299999994781576,60.0000000182719,-7.21700477157583e-13,5.218424026232071e-10,-1.8271904978446128e-08,-3.608502385787915e-13,2.6092120131160357e-10,-3.189049024854285e-12,-0.1586513323993552,-0.1253068228510723,10.674428172814222
182,-0.25231028607100847,0.405147455540408,0.4772891588839003,0.33000000000075447,0.32999999945445846,60.00000001829272,-7.544520563840251e-13,5.455415563737631e-10,-1.8292718528281624e-08,-3.7722602819201256e-13,2.7277077818688156e-10,-3.192681674590858e-12,-0.15210186012771862,-0.1336811313615058,10.674428172582035
183,-0.26831137196293625,0.3931430443068358,0.4759752573521861,0.3300000000007888,0.3299999994296836,60.00000001831345,-7.887579478449425e-13,5.703164052128784e-10,-1.831345574480477e-08,-3.9437897392247123e-13,2.851582026064392e-10,-3.1963010016511363e-12,-0.1465248374127455,-0.14063192135629735,10.674428173222951
184,-0.2837767042705502,0.3803488391936334,0.47454658081435974,0.3300000000008246,0.3299999994037843,60.00000001833411,-8.245626403891038e-13,5.962156879313341e-10,-1.8334116628015553e-08,-4.122813201945519e-13,2.9810784396566703e-10,-3.1999070060351188e-12,-0.14215240610872448,-0.1463705749899159,10.674428173179832
185,-0.2987614882648832,0.3668475666393607,0.47311263354455896,0.33000000000086205,0.3299999993767094,60.00000001835472,-8.620326674702028e-13,6.232906413217165e-10,-1.835472662235144e-08,-4.310163337351014e-13,3.1164532066085826e-10,-3.2035041286349044e-12,-0.1386350459666783,-0.15151096583421364,10.674428173242287
186,-0.3133071887734249,0.35269491792289415,0.47175745851628414,0.33000000000090113,0.32999999934840546,60.000000018375296,-9.011125179370083e-13,6.515945560892078e-10,-1.8375298450031146e-08,-4.5055625896850415e-13,3.257972780446039e-10,-3.2070945898965422e-12,-0.1352117237501994,-0.15672526428236888,10.674428173754423
187,-0.32742278622303617,0.3379179729444541,0.47052549067712035,0.33000000000094204,0.32999999931881685,60.0000000183958,-9.420242363944453e-13,6.811831654296441e-10,-1.839580666661722e-08,-4.710121181972227e-13,3.4059158271482204e-10,-3.2106739489279335e-12,-0.13112023645431659,-0.162336362563617,10.67442817368273
188,-0.34107944068778395,0.32252546703722523,0.46942290287913285,0.3300000000009848,0.32999999928788504,60.00000001841626,-9.847678228425139e-13,7.121149780964231e-10,-1.8416263994328395e-08,-4.923839114212569e-13,3.5605748904821155e-10,-3.214244426175128e-12,-0.12585787500057488,-0.16828814741052595,10.674428173840292
189,-0.35421124531001497,0.30651842243388533,0.46842197813022113,0.3300000000010295,0.32999999925554924,60.0000000184367,-1.0295098107349077e-12,7.444507788001431e-10,-1.843670859982084e-08,-5.147549053674538e-13,3.7222538940007155e-10,-3.217812682976273e-12,-0.11907154989684315,-0.17440968227581646,10.674428173567271
190,-0.36671025835239374,0.2898962239860378,0.46745720046036554,0.3300000000010763,0.32999999922174555,60.00000001845707,-1.076305711222858e-12,7.782544608758712e-10,-1.8457076872000933e-08,-5.38152855611429e-13,3.891272304379356e-10,-3.221367617101123e-12,-0.11022499356049051,-0.18057557418347142,10.674428173700264
191,-0.37841826316736565,0.2726565891068296,0.4664139765079689,0.33000000000112517,0.3299999991864075,60.000000018477365,-1.1251555243063649e-12,8.135925266827826e-10,-1.8477368810868673e-08,-5.625777621531824e-13,4.067962633413913e-10,-3.2249092285496774e-12,-0.09862318951016383,-0.18680319885697988,10.674428175081754
192,-0.38912947504654083,0.25479288230255914,0.46512488776891114,0.3300000000011763,0.32999999914946554,60.00000001849755,-1.1762812945903534e-12,8.505344761822187e-10,-1.8497558971986602e-08,-5.881406472951767e-13,4.2526723809110933e-10,-3.2284330764298374e-12,-0.08385361695643781,-0.1931987462939627,10.674428174901466
193,-0.398606479878666,0.23630169737166637,0.4633849565771335,0.3300000000012297,0.3299999991108469,60.00000001851762,-1.2296830220748234e-12,8.891531400045949e-10,-1.8517621910917273e-08,-6.148415110374117e-13,4.4457657000229744e-10,-3.2319347198495052e-12,-0.06597188389003991,-0.1995530055965825,10.674428176383376
194,-0.4066083289750882,0.2172025649514552,0.46098512710650946,0.3300000000012855,0.3299999990704755,60.00000001853751,-1.2854717290622375e-12,9.295245129159468e-10,-1.853751946100451e-08,-6.427358645311188e-13,4.647622564579734e-10,-3.2354074974705326e-12,-0.045598190464460064,-0.20517676561933346,10.674428175083552
195,-0.4129398905167119,0.197556885061037,0.45776421443246723,0.3300000000013439,0.329999999028272,60.000000018557195,-1.3438694601575207e-12,9.717280313736865e-10,-1.8557200733373407e-08,-6.719347300787604e-13,4.858640156868432e-10,-3.238842527508723e-12,-0.024342239137584765,-0.20920957320880584,10.67442817527815
196,-0.4175168246884105,0.17746994557531046,0.4536693514889413,0.33000000000140484,0.3299999989841532,60.000000018576664,-1.4048207042094418e-12,1.015846795571207e-09,-1.8576665728023962e-08,-7.024103521047209e-13,5.079233977856035e-10,-3.242239809964076e-12,-0.004828036418731238,-0.21116545208091494,10.674428175611435
197,-0.4204084469709241,0.15707048519332692,0.44879215635232694,0.3300000000014687,0.32999999893803234,60.000000018595884,-1.4686585281253883e-12,1.0619676804601852e-09,-1.859588900051873e-08,-7.343292640626942e-13,5.309838402300926e-10,-3.2455949039444933e-12,0.010407721255840281,-0.21128675806561992,10.674428176663143
198,-0.4218246459740939,0.1364819436255966,0.4433546581316026,0.3300000000015353,0.32999999888981835,60.00000001861486,-1.5352719096028977e-12,1.1101816688174893e-09,-1.8614870550857703e-08,-7.676359548014489e-13,5.550908344087446e-10,-3.2489078094499747e-12,0.020264553152976233,-0.21029731001118412,10.674428176167048
199,-0.42206182697854205,0.11580349870054918,0.43766041185347443,0.330000000001605,0.32999999883941616,60.000000018633656,-1.6049939155493576e-12,1.1605838512451783e-09,-1.8633661267915788e-08,-8.024969577746788e-13,5.802919256225891e-10,-3.2521874082647175e-12,0.025138609925676528,-0.20888219425433194,10.674428177019559
200,-0.4214449470641901,0.0951048319380547,0.432042558625772,0.3300000000016779,0.32999999878672626,60.00000001865227,-1.677880057115999e-12,1.2132737592374099e-09,-1.8652273873911713e-08,-8.389400285579995e-13,6.066368796187049e-10,-3.2554359208347706e-12,0.026096887248835264,-0.2074585104985013,10.674428177232576
201,-0.4202716420378228,0.07442989951962829,0.4268115076279807,0.33000000000175406,0.32999999873164454,60.000000018670804,-1.7540413566052848e-12,1.2683554762027427e-09,-1.8670810146595282e-08,-8.770206783026424e-13,6.341777381013713e-10,-3.2586711107285282e-12,0.024716302877344828,-0.20619552282247025,10.67442817682782
202,-0.41875959132650564,0.053804869038658144,0.42220203606828943,0.33000000000183366,0.3299999986740624,60.00000001868924,-1.8336443474709085e-12,1.3259376374641363e-09,-1.8689244641529044e-08,-9.168221737354543e-13,6.629688187320681e-10,-3.261888537053892e-12,0.023024573095325077,-0.20508592626884975,10.674428177356482
203,-0.41702475709841536,0.03324604393071965,0.4183478785293833,0.3300000000019169,0.32999999861386625,60.000000018707674,-1.9169110743177953e-12,1.3861337633258586e-09,-1.8707679136462806e-08,-9.584555371588976e-13,6.930668816629293e-10,-3.2651059633792555e-12,0.022546624338924896,-0.20404345904177582,10.67442817815384
204,-0.41510807516520104,0.0127651058906559,0.41530430047828526,0.3300000000020039,0.32999999855093726,60.00000001872607,-2.0038970482971763e-12,1.449062758673847e-09,-1.8726075464740392e-08,-1.0019485241485881e-12,7.245313793369235e-10,-3.2683167283664717e-12,0.02340993245168787,-0.2029920154833572,10.674428177237136
205,-0.41302229942955404,-0.007629637466424847,0.41309276342480905,0.33000000000209484,0.3299999984851513,60.000000018744466,-2.0948243140139766e-12,1.5148486909311032e-09,-1.8744471793017977e-08,-1.0474121570069883e-12,7.574243454655516e-10,-3.2715274933536875e-12,0.024803279413217163,-0.20193622430100225,10.674428178488023
206,-0.4107617415377333,-0.027932961378089427,0.4117104062839091,0.33000000000218993,0.32999999841637884,60.000000018762854,-2.1899149160731213e-12,1.5836211786357524e-09,-1.8762855399076838e-08,-1.0949574580365606e-12,7.918105893178762e-10,-3.2747360378948543e-12,0.02668382922890847,-0.200900118723401,10.67442817896984
207,-0.4082633985229769,-0.04813761765798621,0.4110915139081778,0.33000000000228935,0.3299999983444841,60.000000018781236,-2.289335387928304e-12,1.6555158910414036e-09,-1.8781239005135694e-08,-1.144667693964152e-12,8.277579455207018e-10,-3.277944582436021e-12,0.03053174968271014,-0.19974431805751938,10.67442817974836
208,-0.4053877902904072,-0.06822501601318569,0.4110886927738814,0.33000000000239327,0.3299999982693256,60.000000018799604,-2.3932522630332187e-12,1.730674437094848e-09,-1.879960988897583e-08,-1.1966261315166093e-12,8.65337218547424e-10,-3.2811509065311383e-12,0.03755893740798311,-0.19813796530885994,10.67442817999
209,-0.4019784366956509,-0.0881630298495426,0.4115329675743254,0.33000000000250196,0.32999999819075504,60.00000001881793,-2.5019430971440215e-12,1.8092449760587215e-09,-1.881792988394106e-08,-1.2509715485720108e-12,9.046224880293607e-10,-3.2843483488420587e-12,0.04654759439855082,-0.1958944995903798,10.674428180097442
210,-0.39794980567772975,-0.10792147768020811,0.4123240148034341,0.33000000000261553,0.3299999981086177,60.0000000188362,-2.615518912563175e-12,1.8913823285338083e-09,-1.8836198990031386e-08,-1.3077594562815875e-12,9.456911642669041e-10,-3.2875369093687823e-12,0.05473611671968856,-0.19339460484032914,10.674428181027164
211,-0.3933091785658947,-0.12748876953167745,0.4134555554118,0.3300000000027343,0.3299999980227516,60.00000001885439,-2.7342572650468355e-12,1.97724842054825e-09,-1.8854391762809358e-08,-1.3671286325234178e-12,9.88624210274125e-10,-3.2907121472192105e-12,0.06068617997630085,-0.1912126123332575,10.674428181511942
212,-0.3881159955846176,-0.1468712871765625,0.41497614512829434,0.3300000000028584,0.32999999793298757,60.00000001887249,-2.858380199199928e-12,2.0670124500909992e-09,-1.8872495480056248e-08,-1.429190099599964e-12,1.0335062250454996e-09,-3.2938718419472936e-12,0.06482480009971107,-0.18951377829502805,10.674428182494086
213,-0.3824279668222912,-0.16607975216018478,0.41693360848631505,0.33000000000298824,0.3299999978391485,60.000000018890546,-2.98822078192984e-12,2.160851497734484e-09,-1.8890548308428233e-08,-1.49411039096492e-12,1.080425748867242e-09,-3.29702265489118e-12,0.06842668918103657,-0.1880234210732367,10.674428181863926
214,-0.37626422986256164,-0.1851148770913821,0.41933553199630497,0.33000000000312385,0.32999999774104943,60.000000018908544,-3.123834524387803e-12,2.258950582145758e-09,-1.890855024792532e-08,-1.5619172621939015e-12,1.129475291072879e-09,-3.300164586050869e-12,0.07273722753665111,-0.18630664808853833,10.674428183438067
215,-0.3696030873827015,-0.2039630006886485,0.4221461214469967,0.3300000000032657,0.32999999763849686,60.00000001892647,-3.2656655157836667e-12,2.361503159686862e-09,-1.8926475854110046e-08,-1.6328327578918334e-12,1.180751579843431e-09,-3.3032931945342627e-12,0.07821755360159859,-0.18411787151409145,10.674428183713237
216,-0.3624148841471786,-0.22260631923556295,0.4253211981726496,0.330000000003414,0.3299999975312888,60.00000001894435,-3.4139913118735876e-12,2.4687112354371266e-09,-1.894435057141987e-08,-1.7069956559367938e-12,1.2343556177185633e-09,-3.3064129212334592e-12,0.08418011665396825,-0.18165440096075017,10.674428183934065
217,-0.35469384486240285,-0.24103590638374014,0.42884266549575667,0.33000000000356894,0.32999999741921365,60.00000001896218,-3.5689229349600282e-12,2.5807863623938943e-09,-1.896218712207352e-08,-1.7844614674800141e-12,1.2903931811969471e-09,-3.3095259865945083e-12,0.08964323399693187,-0.17930880551105752,10.674428185025272
218,-0.3464485638706236,-0.25924753421230207,0.43270762808526536,0.330000000003731,0.32999999730205065,60.00000001897993,-3.73095998540407e-12,2.697949363916763e-09,-1.8979934617196083e-08,-1.865479992702035e-12,1.3489746819583814e-09,-3.3126235088332122e-12,0.09468511641447547,-0.17703056082775215,10.674428186092209
219,-0.3376790170273956,-0.277229809741181,0.4369021468815638,0.3300000000039003,0.32999999717956874,60.000000018997625,-3.900268996659406e-12,2.820431277417157e-09,-1.899763122344375e-08,-1.950134498329703e-12,1.4102156387085785e-09,-3.3157121492877194e-12,0.09992833829935144,-0.17447120162934548,10.674428186592147
220,-0.32837984721705943,-0.29496459393135294,0.4414039371498483,0.33000000000407737,0.3299999970515264,60.000000019015275,-4.077349569087119e-12,2.9484736319140836e-09,-1.901527694081651e-08,-2.0386747845435593e-12,1.4742368159570418e-09,-3.3187919079580297e-12,0.10534956733581907,-0.17157304399838372,10.674428187051792
221,-0.3185522203646713,-0.31243281273096,0.44619477761426257,0.33000000000426244,0.32999999691767123,60.00000001903285,-4.262423747292132e-12,3.0823287811010402e-09,-1.9032859047095638e-08,-2.131211873646066e-12,1.5411643905505201e-09,-3.3218605643980936e-12,0.1106069328383513,-0.16846232888272222,10.674428188198315
222,-0.30820128396670654,-0.3296131087676826,0.45125694776947495,0.33000000000445595,0.3299999967777394,60.00000001905036,-4.455935620484297e-12,3.22226062499098e-09,-1.905036482006241e-08,-2.2279678102421485e-12,1.61113031249549e-09,-3.324915898161862e-12,0.11571992004302487,-0.16508476256642485,10.674428188814748
223,-0.29732414274044056,-0.3464741595145641,0.45655885608282915,0.3300000000046583,0.32999999663145485,60.00000001906781,-4.658273766722232e-12,3.3685451650278253e-09,-1.9067819704154286e-08,-2.329136883361116e-12,1.6842725825139127e-09,-3.3279623501414334e-12,0.12104952492293926,-0.16116145070569105,10.674428188949417
224,-0.2859010053481741,-0.3629672149213441,0.462043919954428,0.33000000000486973,0.32999999647852934,60.000000019085206,-4.869715741762093e-12,3.5214706706199195e-09,-1.9085210977152527e-08,-2.4348578708810464e-12,1.7607353353099597e-09,-3.3309976998907586e-12,0.12697128446259365,-0.15634399613194633,10.674428190685378
225,-0.2738971563430053,-0.37902477878686486,0.4676317303041107,0.33000000000509083,0.3299999963186614,60.00000001910252,-5.090816657116193e-12,3.6813386228295997e-09,-1.9102525916838415e-08,-2.5454083285580964e-12,1.8406693114147998e-09,-3.3340197269637884e-12,0.13358842768598378,-0.15041416935900567,10.67442819104367
226,-0.26127457977842694,-0.39456735468103793,0.47323123673145834,0.3300000000053219,0.3299999961515357,60.00000001911979,-5.321909579691919e-12,3.8484643249958594e-09,-1.9119789967649397e-08,-2.6609547898459596e-12,1.9242321624979297e-09,-3.337032872252621e-12,0.14066274203191548,-0.1434093729434751,10.674428192277453
227,-0.24800272951547797,-0.4095121328038021,0.47875415482337713,0.33000000000556357,0.3299999959768227,60.00000001913696,-5.5635496210015845e-12,4.0231772913124075e-09,-1.9136964962929302e-08,-2.7817748105007922e-12,2.0115886456562038e-09,-3.340030474419109e-12,0.14786822225803858,-0.13549916656129962,10.674428193132046
228,-0.23406240374317003,-0.42377791334559717,0.48412077902686557,0.33000000000581614,0.3299999957941784,60.00000001915406,-5.8161253591038076e-12,4.2058216354057265e-09,-1.915406362489685e-08,-2.9080626795519038e-12,2.1029108177028633e-09,-3.3430147539093014e-12,0.15500101960801715,-0.1268145285285422,10.674428194848733
229,-0.2194455248738267,-0.43728737275886714,0.4892612643174419,0.3300000000060802,0.3299999956032423,60.00000001917107,-6.080191905510901e-12,4.39675773566961e-09,-1.9171073231333317e-08,-3.0400959527554505e-12,2.198378867834805e-09,-3.3459834902771493e-12,0.16195502762415273,-0.1174471011336667,10.674428195406792
230,-0.20415259342564362,-0.4499669422972401,0.494113884203575,0.3300000000063562,0.32999999540363806,60.000000019188015,-6.356193349432715e-12,4.596361957709405e-09,-1.9188019226676154e-08,-3.1780966747163575e-12,2.2981809788547025e-09,-3.3489411244147506e-12,0.1687038746546447,-0.10743159830268788,10.67442819657298
231,-0.1881882726526319,-0.4617429664424775,0.49861948720751,0.33000000000664476,0.32999999519497214,60.00000001920486,-6.644740313532793e-12,4.805027875587342e-09,-1.9204863444269186e-08,-3.3223701567663966e-12,2.402513937793671e-09,-3.351880994983958e-12,0.17530895864266818,-0.09667751561244974,10.674428197132846
