Time(s),radii001_radius,radii001_x,radii001_y,radii01_radius,radii01_x,radii01_y,radii02_radius,radii02_x,radii02_y,radii03_radius,radii03_x,radii03_y,radii04_radius,radii04_x,radii04_y,radii05_radius,radii05_x,radii05_y
543.000000,0.180694,0.076184,-0.163848,0.255102,0.164700,-0.194810,0.342032,0.003325,-0.342016,0.438074,-0.403274,-0.171111,0.530389,0.529949,-0.021605,0.625117,0.367415,-0.505745
544.000000,0.180767,0.062868,-0.169483,0.255531,0.153123,-0.204571,0.342053,-0.010846,-0.341881,0.438184,-0.408560,-0.158380,0.529714,0.528538,-0.035285,0.625539,0.356776,-0.513819
545.000000,0.180729,0.049689,-0.173764,0.255444,0.142703,-0.211867,0.342466,-0.024909,-0.341559,0.438422,-0.413650,-0.145285,0.529094,0.526833,-0.048860,0.625870,0.345990,-0.521540
546.000000,0.180975,0.036091,-0.177340,0.255358,0.130821,-0.219302,0.342251,-0.039079,-0.340013,0.437858,-0.417382,-0.132333,0.529136,0.525449,-0.062352,0.626229,0.335021,-0.529078
547.000000,0.181056,0.021949,-0.179721,0.255749,0.117211,-0.227308,0.342132,-0.052615,-0.338062,0.437930,-0.421355,-0.119342,0.528976,0.523503,-0.075902,0.626113,0.323956,-0.535789
548.000000,0.181395,0.007862,-0.181224,0.256093,0.106423,-0.232933,0.342406,-0.066392,-0.335908,0.437449,-0.424576,-0.105343,0.528556,0.520979,-0.089176,0.626623,0.312081,-0.543380
549.000000,0.180843,-0.006655,-0.180720,0.255555,0.093020,-0.238024,0.343080,-0.080447,-0.333515,0.437743,-0.428023,-0.091736,0.528494,0.518386,-0.102868,0.626846,0.300046,-0.550371
550.000000,0.180801,-0.020198,-0.179669,0.255460,0.078237,-0.243185,0.343377,-0.094832,-0.330022,0.438160,-0.431088,-0.078407,0.528158,0.515218,-0.116195,0.627131,0.288352,-0.556908
551.000000,0.180818,-0.034265,-0.177542,0.255312,0.065730,-0.246706,0.342278,-0.107595,-0.324927,0.438737,-0.433936,-0.064724,0.528483,0.512450,-0.129190,0.627365,0.276894,-0.562953
552.000000,0.180647,-0.047776,-0.174215,0.255386,0.051580,-0.250123,0.342057,-0.120182,-0.320249,0.438979,-0.435976,-0.051263,0.528452,0.508847,-0.142604,0.627790,0.265479,-0.568895
553.000000,0.180400,-0.060732,-0.169870,0.255114,0.037601,-0.252327,0.341933,-0.133257,-0.314898,0.438740,-0.437159,-0.037213,0.527748,0.504216,-0.155833,0.628257,0.252994,-0.575066
554.000000,0.179901,-0.073227,-0.164323,0.255185,0.023888,-0.254065,0.342003,-0.144619,-0.309921,0.437819,-0.437191,-0.023458,0.527165,0.499567,-0.168332,0.628736,0.240827,-0.580786
555.000000,0.179710,-0.085542,-0.158045,0.255489,0.009929,-0.255296,0.341844,-0.156533,-0.303899,0.437728,-0.437627,-0.009398,0.526321,0.494153,-0.181181,0.629724,0.228380,-0.586852
556.000000,0.179344,-0.095533,-0.151782,0.255605,-0.004203,-0.255570,0.341244,-0.167816,-0.297128,0.437352,-0.437329,0.004495,0.526302,0.489127,-0.194292,0.630875,0.216042,-0.592731
557.000000,0.178919,-0.106670,-0.143643,0.255276,-0.018956,-0.254571,0.341265,-0.179239,-0.290405,0.437396,-0.437006,0.018470,0.525999,0.483632,-0.206823,0.631406,0.203256,-0.597796
558.000000,0.178255,-0.116881,-0.134586,0.255320,-0.032384,-0.253258,0.340875,-0.190267,-0.282832,0.436897,-0.435661,0.032845,0.525864,0.478105,-0.218971,0.631802,0.190602,-0.602366
559.000000,0.177909,-0.126863,-0.124729,0.255149,-0.046615,-0.250855,0.339936,-0.202878,-0.272758,0.437006,-0.434457,0.047131,0.525236,0.471559,-0.231312,0.632097,0.178039,-0.606505
560.000000,0.177691,-0.136135,-0.114199,0.255330,-0.060965,-0.247945,0.339748,-0.212569,-0.265034,0.436395,-0.432229,0.060153,0.524815,0.464963,-0.243395,0.632596,0.165191,-0.610647
561.000000,0.178214,-0.144934,-0.103704,0.255965,-0.074330,-0.244935,0.340163,-0.223835,-0.256142,0.436408,-0.430124,0.073793,0.524583,0.458138,-0.255533,0.632322,0.151987,-0.613785
562.000000,0.178547,-0.152871,-0.092246,0.256459,-0.088273,-0.240788,0.339917,-0.233893,-0.246653,0.435596,-0.426854,0.086831,0.524173,0.451041,-0.267058,0.632761,0.138914,-0.617325
563.000000,0.179035,-0.160274,-0.079787,0.256485,-0.101432,-0.235576,0.340509,-0.244398,-0.237099,0.435288,-0.423578,0.100286,0.523917,0.443766,-0.278498,0.633177,0.125974,-0.620519
564.000000,0.178774,-0.165672,-0.067179,0.257317,-0.114386,-0.230495,0.340644,-0.253806,-0.227203,0.435060,-0.419840,0.114069,0.523442,0.435598,-0.290251,0.633537,0.112364,-0.623493
565.000000,0.179248,-0.171039,-0.053625,0.257667,-0.126979,-0.224207,0.341062,-0.263266,-0.216828,0.434988,-0.415907,0.127418,0.523613,0.428196,-0.301361,0.633579,0.098762,-0.625835
566.000000,0.179278,-0.174692,-0.040291,0.258089,-0.139166,-0.217353,0.341227,-0.272014,-0.206021,0.434454,-0.411165,0.140332,0.523051,0.419349,-0.312616,0.633773,0.085460,-0.627985
567.000000,0.179623,-0.177623,-0.026731,0.258153,-0.150640,-0.209643,0.341478,-0.280458,-0.194810,0.433672,-0.405767,0.153051,0.523303,0.411412,-0.323397,0.633728,0.072060,-0.629618
568.000000,0.179056,-0.178603,-0.012737,0.258285,-0.161549,-0.201527,0.342224,-0.288887,-0.183470,0.433812,-0.400875,0.165807,0.523156,0.402234,-0.334514,0.633596,0.058528,-0.630887
569.000000,0.178303,-0.178299,0.001200,0.258369,-0.172431,-0.192412,0.343087,-0.296829,-0.172049,0.433193,-0.394949,0.177966,0.523171,0.393265,-0.345036,0.633431,0.045073,-0.631825
570.000000,0.178435,-0.177734,0.015798,0.258152,-0.182426,-0.182657,0.343150,-0.303525,-0.160076,0.432430,-0.388461,0.189982,0.523673,0.384184,-0.355859,0.633120,0.031435,-0.632339
571.000000,0.178364,-0.175856,0.029809,0.258094,-0.191648,-0.172868,0.343517,-0.310099,-0.147792,0.432377,-0.382198,0.202176,0.523698,0.374287,-0.366291,0.632568,0.017672,-0.632322
572.000000,0.178579,-0.173048,0.044102,0.257747,-0.200243,-0.162284,0.343756,-0.316027,-0.135261,0.431976,-0.375204,0.214069,0.524300,0.365108,-0.376281,0.632475,0.003753,-0.632464
573.000000,0.178701,-0.169027,0.057999,0.257861,-0.208796,-0.151316,0.344027,-0.321452,-0.122567,0.431516,-0.367732,0.225785,0.524574,0.355049,-0.386158,0.632239,-0.010008,-0.632160
574.000000,0.178907,-0.164073,0.071327,0.257659,-0.216413,-0.139834,0.343829,-0.325971,-0.109369,0.431292,-0.360088,0.237380,0.525744,0.345533,-0.396249,0.631871,-0.023446,-0.631436
575.000000,0.179469,-0.158227,0.084695,0.257444,-0.223318,-0.128088,0.343822,-0.330064,-0.096287,0.430647,-0.351675,0.248559,0.526495,0.335406,-0.405832,0.631627,-0.036906,-0.630548
576.000000,0.179393,-0.151091,0.096712,0.257167,-0.228899,-0.117220,0.343567,-0.333535,-0.082418,0.429998,-0.343072,0.259229,0.527513,0.325053,-0.415463,0.631590,-0.050145,-0.629596
577.000000,0.179210,-0.142940,0.108094,0.256279,-0.233645,-0.105303,0.343743,-0.336769,-0.068887,0.430215,-0.334792,0.270183,0.528374,0.314572,-0.424527,0.632004,-0.063396,-0.628816
578.000000,0.178757,-0.133552,0.118818,0.255447,-0.238238,-0.092173,0.343748,-0.339208,-0.055686,0.429887,-0.325914,0.280326,0.529361,0.304018,-0.433355,0.631845,-0.076169,-0.627237
579.000000,0.178624,-0.123324,0.129220,0.254930,-0.242059,-0.079980,0.343702,-0.341141,-0.041883,0.430075,-0.316914,0.290741,0.529841,0.292556,-0.441749,0.632066,-0.089655,-0.625675
580.000000,0.178513,-0.112214,0.138834,0.254418,-0.245462,-0.066910,0.343363,-0.342209,-0.028122,0.430141,-0.307553,0.300721,0.530840,0.281173,-0.450258,0.632186,-0.102782,-0.623774
581.000000,0.178809,-0.101014,0.147543,0.254437,-0.248690,-0.053773,0.343389,-0.343067,-0.014860,0.430165,-0.297849,0.310368,0.531413,0.270187,-0.457602,0.631975,-0.112910,-0.621807
582.000000,0.179192,-0.089233,0.155394,0.253971,-0.250611,-0.041176,0.343451,-0.343449,-0.001135,0.431112,-0.288331,0.320504,0.532541,0.259090,-0.465265,0.632309,-0.123665,-0.620098
583.000000,0.179786,-0.076733,0.162588,0.254392,-0.252842,-0.028038,0.342908,-0.342670,0.012759,0.431167,-0.277861,0.329695,0.532990,0.246848,-0.472381,0.632625,-0.135795,-0.617879
584.000000,0.180239,-0.063700,0.168607,0.254902,-0.254456,-0.015077,0.342096,-0.341066,0.026533,0.431413,-0.267136,0.338755,0.533792,0.234681,-0.479436,0.632579,-0.147468,-0.615150
585.000000,0.180800,-0.050443,0.173621,0.254891,-0.254885,-0.001796,0.341643,-0.339279,0.040122,0.431835,-0.256682,0.347269,0.534370,0.222809,-0.485702,0.633449,-0.159705,-0.612986
586.000000,0.181217,-0.036712,0.177459,0.255637,-0.255350,0.012107,0.340846,-0.336525,0.054102,0.432197,-0.245953,0.355389,0.534986,0.210307,-0.491916,0.633406,-0.172569,-0.609445
587.000000,0.181231,-0.022914,0.179777,0.255848,-0.254536,0.025876,0.340573,-0.333690,0.068123,0.432900,-0.234582,0.363832,0.535306,0.197789,-0.497426,0.633417,-0.184450,-0.605966
588.000000,0.181990,-0.008409,0.181796,0.255692,-0.252756,0.038637,0.340236,-0.330326,0.081518,0.433038,-0.223180,0.371097,0.535412,0.185130,-0.502388,0.633626,-0.197734,-0.601983
589.000000,0.181782,0.005594,0.181696,0.255108,-0.249846,0.051550,0.340256,-0.326819,0.094677,0.433700,-0.211443,0.378665,0.535800,0.172242,-0.507360,0.633545,-0.210481,-0.597559
590.000000,0.181580,0.020025,0.180473,0.255224,-0.246841,0.064876,0.340635,-0.323426,0.106903,0.434509,-0.199784,0.385855,0.536144,0.158840,-0.512075,0.632769,-0.222669,-0.592296
591.000000,0.181847,0.033763,0.178685,0.255250,-0.242867,0.078538,0.340803,-0.318915,0.120168,0.434575,-0.188958,0.391345,0.536511,0.145893,-0.516294,0.632442,-0.235280,-0.587049
592.000000,0.181205,0.047030,0.174995,0.255085,-0.237987,0.091818,0.341523,-0.315444,0.130892,0.435140,-0.175552,0.398156,0.536575,0.132346,-0.519997,0.632743,-0.248188,-0.582037
593.000000,0.180817,0.060466,0.170407,0.254632,-0.232160,0.104592,0.341938,-0.310824,0.142513,0.435310,-0.163142,0.403583,0.536593,0.118973,-0.523237,0.631819,-0.260391,-0.575667
594.000000,0.180551,0.073585,0.164875,0.254085,-0.225560,0.116971,0.342736,-0.306285,0.153810,0.435428,-0.150170,0.408713,0.536440,0.105305,-0.526003,0.631381,-0.272177,-0.569703
595.000000,0.180669,0.086204,0.158777,0.253547,-0.218173,0.129175,0.343344,-0.301067,0.165057,0.435520,-0.136869,0.413455,0.536872,0.091639,-0.528994,0.631078,-0.284730,-0.563194
596.000000,0.179995,0.098127,0.150895,0.253104,-0.210372,0.140732,0.343358,-0.294707,0.176188,0.435838,-0.123921,0.417849,0.536673,0.077754,-0.531010,0.631107,-0.296512,-0.557115
597.000000,0.179515,0.109137,0.142529,0.252338,-0.201401,0.152026,0.343122,-0.287411,0.187424,0.435949,-0.110669,0.421668,0.537168,0.064023,-0.533339,0.631037,-0.308560,-0.550452
598.000000,0.179233,0.120063,0.133077,0.251963,-0.192274,0.162837,0.343226,-0.279587,0.199086,0.435814,-0.096698,0.424951,0.537285,0.050441,-0.534912,0.630904,-0.320384,-0.543501
599.000000,0.179190,0.130168,0.123147,0.252019,-0.183197,0.173068,0.342946,-0.270898,0.210301,0.436115,-0.082830,0.428177,0.537965,0.035568,-0.536788,0.630240,-0.332242,-0.535553
600.000000,0.179743,0.139901,0.112850,0.252007,-0.173067,0.183181,0.342484,-0.261623,0.221018,0.436419,-0.069103,0.430914,0.538824,0.023935,-0.538292,0.629707,-0.343628,-0.527684
