# generated_by: experiments/mc_sweep_acquisition.py
# git_commit: 148df0a
# date: 2026-07-17T07:53:14.458518+00:00
# trials_per_cell: 1000
# variant: relaxed  max_steps: 800  x_exit: 1.1  y_exit: 0.6
# controller: separatrix_logic_c_step (Logic C)
# start_mode: fixed  start_S1: (-0.45, 0.3)  seed_offset: 23
# band_x: 0.05  collapse_rms: 0.3  saddle_contact_d: 0.06
sigma_uv,sigma_p,seed,start_x,start_y,heading,t_band,steps,success_traverse,success_band,success_straddle,first_straddle,collapsed,track_mean,track_p95,shape_rms_max,effort,final_x,final_y,min_gradD_path,min_dist_network
0.0,0.0,443487,-0.45,0.3,2.1588886453603724,35,48,0,1,0,34,0,0.010705372674058574,0.037034027592999175,1.2358704904304338e-10,0.7170445240018856,-0.0037660955586497325,0.6028683016584447,0.16836599425519938,0.0003214503378110578
0.0,0.0,451406,-0.45,0.3,5.513704461704244,35,51,0,1,0,33,0,0.010083669686108632,0.039694959474998334,1.6377393229364117e-10,0.7593456185751938,0.0028610071140627302,0.6084682770507508,0.17020991952402492,0.0010158304215008458
0.0,0.0,459325,-0.45,0.3,1.3665089969147974,35,119,1,1,1,33,0,0.0029777910503177053,0.010426649371850729,5.073910825106778e-10,1.5754343382776332,0.0035312068820738465,-0.44329224396796646,0.01354810523017174,1.2116011338362634e-05
0.0,0.0,467244,-0.45,0.3,2.676658014912088,35,119,1,1,1,33,0,0.0035020118861558017,0.01044108844875517,5.075187835669743e-10,1.5791034814729972,0.004831889704267574,-0.44055594191894376,0.06607435424954516,2.7806903983920717e-06
0.0,0.0,475163,-0.45,0.3,5.283828892265793,35,52,0,1,0,33,0,0.03567033331283734,0.06487511726622608,1.6377385724793743e-10,0.7967570377097236,-0.06136635905583732,0.6110125415598983,0.1333987675319039,0.0005136900888105256
0.0,0.0,483082,-0.45,0.3,2.054878852323791,35,48,0,1,0,34,0,0.011533752838174779,0.03826217522159296,1.23586681383744e-10,0.7243281963886246,-0.002574024634296864,0.6031437091715818,0.21597791887096993,0.00023925262261309763
0.0,0.0,491001,-0.45,0.3,2.270316674767549,35,55,0,1,0,34,0,0.014130932023973872,0.03181463461256645,1.63774152258654e-10,0.8487096793843715,-0.0013957524659690829,0.6014469679753781,0.15689521024722705,0.0005280202367163311
0.0,0.0,498920,-0.45,0.3,0.4061125725842256,35,51,0,1,0,33,0,0.011014339165365396,0.039629253082697054,1.6377413518078685e-10,0.7705083353987846,0.002693921360859476,0.607412039887522,0.11137538461624313,9.390621126009746e-05
0.0,0.0,126727,-0.45,0.3,3.4216042679504244,35,127,1,1,1,34,0,0.008675826484545268,0.039306861990518686,5.866416501619912e-10,1.7491493387056694,-0.0061729747956706105,-0.45033652298632704,0.10992175240880156,2.9233320508132803e-05
0.0,0.0,134646,-0.45,0.3,2.155004610504988,35,48,0,1,0,34,0,0.010719365156492787,0.037075465049572834,1.2358711673185934e-10,0.7163156799985012,-0.004062500359082961,0.6041994998299328,0.17550256503859507,0.0001736614931731606
0.0,0.0,142565,-0.45,0.3,5.348834184845083,35,119,1,1,1,33,0,0.00449839003100734,0.012013173695611943,5.075588310538243e-10,1.5874065579798446,0.006261541471066463,-0.4417218356700459,0.04427348611776377,1.0087677082435317e-05
0.0,0.0,150484,-0.45,0.3,4.958200456941488,35,118,1,1,1,33,0,0.0022575294411591898,0.005215662767221235,5.074998729398226e-10,1.5632031105373174,-0.0022959169595947056,-0.4452239739422555,0.02359488134881924,5.01838972183366e-06
0.0,0.0,158403,-0.45,0.3,2.4142740906405575,35,118,1,1,1,33,0,0.002566117876771976,0.005263620546140398,5.073207565486943e-10,1.5581489029488014,-0.0032523014694767712,-0.44689561569771835,0.055764704632263615,4.885078685512578e-06
