# generated_by: experiments/mc_sweep_acquisition.py
# git_commit: 148df0a
# date: 2026-07-17T07:55:06.849172+00:00
# trials_per_cell: 1000
# variant: relaxed  max_steps: 800  x_exit: 1.1  y_exit: 0.6
# controller: separatrix_logic_c_step (Logic C)
# start_mode: fixed  start_S6: (-0.2, -0.3)  seed_offset: 29
# band_x: 0.05  collapse_rms: 0.3  saddle_contact_d: 0.06
sigma_uv,sigma_p,seed,start_x,start_y,heading,t_band,steps,success_traverse,success_band,success_straddle,first_straddle,collapsed,track_mean,track_p95,shape_rms_max,effort,final_x,final_y,min_gradD_path,min_dist_network
0.0,0.0,538521,-0.2,-0.3,4.497718647847286,-1,165,0,0,0,-1,0,1.0133846441956005,1.0800689778252583,9.85585308759636e-10,2.1522956371696087,-1.1084339811159671,0.5039719034756326,0.08123401316110719,5.45271684893045e-06
0.0,0.0,546440,-0.2,-0.3,2.0777230568659686,-1,166,0,0,0,-1,0,1.0127705596132253,1.0719684070962088,9.9976584416819e-10,2.166335522942896,-1.1001087225585204,0.5029343260294988,0.04467429969227213,4.646120100537665e-06
0.0,0.0,554359,-0.2,-0.3,1.7699918541409703,232,247,0,1,0,230,0,0.007919307387452428,0.031154044439431552,2.525650528442004e-09,3.187417769556372,0.000516725479239425,0.6095522004993009,0.05324068967179151,6.444948994210886e-06
0.0,0.0,562278,-0.2,-0.3,4.547116032483766,-1,91,0,0,0,-1,0,0.8787097922154181,0.9946920390509167,3.3732507178347184e-10,1.27582493967401,-0.8987770792774218,-0.6000188643296128,0.049774877172442056,9.593558849152473e-05
0.0,0.0,570197,-0.2,-0.3,2.0685459491532225,-1,82,0,0,0,-1,0,0.8125882841158771,0.9950700578762087,3.1069864643458966e-10,1.1203313317722383,-1.0041677216184282,-0.6001386181222907,0.02595107940857129,6.664177367488033e-05
0.0,0.0,578116,-0.2,-0.3,0.16595971764520578,-1,19,1,0,1,12,0,0.10308923190831731,0.19573412600701667,2.413803777605343e-11,0.32241440846297975,0.01099319676464148,-0.4410866883075733,1.3044520021556358,0.0017442962706320161
0.0,0.0,586035,-0.2,-0.3,2.605484963322261,-1,17,1,0,1,11,0,0.10071160095687953,0.18833568042051985,2.4137994390017196e-11,0.288499563072814,0.0009715164689724243,-0.4417640611449701,1.3125986340954185,0.011714919252861068
0.0,0.0,593954,-0.2,-0.3,1.9983638087448568,-1,165,0,0,0,-1,0,1.0137727018839509,1.0808658790601906,9.932808164422522e-10,2.1402898716071426,-1.1089927079259334,0.5025453078544202,0.0529957730397007,6.698612461164544e-06
0.0,0.0,601873,-0.2,-0.3,0.0010823288531255574,-1,17,1,0,1,11,0,0.10350631007094732,0.1890427165838735,2.4138010142682483e-11,0.2884995667215293,-0.0036329006039650946,-0.4510224905054571,1.1753099432699081,0.016112484839778684
0.0,0.0,609792,-0.2,-0.3,4.381533178806154,-1,172,0,0,0,-1,0,1.0109784984950825,1.07695029104702,1.0827613659418488e-09,2.27214720482525,-1.1100596738277124,0.46573017213263457,0.07330366877766858,7.862092066268644e-08
0.0,0.0,617711,-0.2,-0.3,5.236825882384739,-1,76,0,0,0,-1,0,0.7966534161288388,0.998015124968037,2.5688953166183475e-10,1.0481835547677403,-0.9971951845435578,-0.6106196087479775,0.15205511101482444,3.836983146598971e-06
0.0,0.0,625630,-0.2,-0.3,1.4653151511794986,-1,76,0,0,0,-1,0,0.7967177496276521,0.9980559093216649,2.5689109338170043e-10,1.0482626509133002,-0.9972379400770329,-0.6107064811413063,0.15210515075419034,7.0927326217828934e-06
0.0,0.0,633549,-0.2,-0.3,1.1579894151824266,-1,16,1,0,1,12,0,0.11551324464200716,0.19074022934134008,2.4137955092767332e-11,0.27152900397563423,-0.025183884880979543,-0.45236106950287097,1.322668815037628,0.037440456073962215
0.0,0.0,641468,-0.2,-0.3,3.9769377488946525,-1,76,0,0,0,-1,0,0.7967834572484256,0.9980982498068475,2.5689422983658205e-10,1.0483452431369484,-0.9972830022293132,-0.6107942698029132,0.15216501399003154,1.8414191929605472e-05
